super_opeid,name,region,state,tier_name,type,exp_instr_pc_2013,ipeds_enrollment_2013,sticker_price_2013,scorecard_netprice_2013,grad_rate_150_p_2013,avgfacsal_2013,sat_avg_2013,endowment_pc_2000
3537,Abilene Christian University,3,TX,Selective private,2,7046.2036,3727,29450,20836,0.5656108597285069,5508,1075,NA
1541,Abraham Baldwin Agricultural College,3,GA,Nonselective four-year public,1,3301.0461,3394,3394,7887,NA,4752,925,1594.2852
1345,Adams State University,4,CO,Selective public,1,5938.9795,2284,8014,14705,0.2611764705882353,5986,984,1026.6212
2666,Adelphi University,1,NY,Selective private,2,10505.104,5040,32340,20512,0.6251415628539071,11315,1115,NA
2234,Adrian College,2,MI,Selective private,2,6377.8945,1646,32660,15774,0.5445134575569358,7453,990,NA
31155,Adventist University Of Health Sciences,3,FL,Nonselective four-year private not-for-profit,2,5347.0464,2160,12430,18425,0.3333333333333333,6539,925,NA
1542,Agnes Scott College,3,GA,Highly selective private,2,10864.845,915,35982,16756,0.720183486238532,8379,NA,NA
1002,Alabama Agricultural & Mechanical University,3,AL,Selective public,1,6233.3809,4051,9096,12683,0.2913832199546486,7079,843.5,NA
1005,Alabama State University,3,AL,Selective public,1,6024.6895,5356,8720,12342,0.2516654330125833,6557,855,3408.1538
2885,Albany College Of Pharmacy And Health Sciences,1,NY,Nonselective four-year private not-for-profit,2,10638.042,1078,30131,25442,0.7234848484848485,8530,1165,NA
1544,Albany State University,3,GA,Selective public,1,5396.4805,3660,5192,12026,0.4249201277955272,5607,880,24.122553
1374,Albertus Magnus College,1,CT,Selective private,2,4813.6611,1278,28930,21573,0.6062992125984252,7601,NA,NA
2235,Albion College,2,MI,Selective private,2,11015.776,1307,37300,18614,0.736,6969,1130,NA
3229,Albright College,1,PA,Selective private,2,9063.4053,2349,38220,19711,0.537109375,6340,NA,NA
2396,Alcorn State University,3,MS,Selective public,1,5695.0322,3157,6200,13419,0.3424657534246575,6431,890,71.481949
3806,Alderson Broaddus University,3,WV,Selective private,2,6949.6162,1052,22740,13431,0.457516339869281,4924,960,NA
2668,Alfred University,1,NY,Selective private,2,9391.0098,1960,26106,11715,0.6216216216216216,6408,1055,NA
3230,Allegheny College,1,PA,Selective private,2,10659.741,2161,40660,17619,0.7917383820998278,8108,1160,NA
2236,Alma College,2,MI,Selective private,2,7606.71,1419,34585,14985,0.611764705882353,7256,1023,NA
3233,Alvernia University,1,PA,Selective private,2,4766.6045,2371,30080,22382,0.5132450331125827,6152,970,NA
3832,Alverno College,2,WI,Selective private,2,5073.4673,1862,24434,13140,0.3851851851851852,5550,NA,NA
3963,American Institute Of Business,2,IA,Nonselective four-year private not-for-profit,2,3560.021,1019,15666,10531,NA,4706,NA,NA
2114,American International College,1,MA,Selective private,2,4906.4707,1513,30940,18044,0.4487179487179487,5700,880,NA
7572,American Musical & Dramatic Academy,1,NY,Nonselective four-year private not-for-profit,2,9481.4229,1365,32620,29726,NA,7984,NA,NA
1434,American University,3,DC,Highly selective private,2,10360.741,7340,41833,24281,0.7998442367601246,11074,1245,NA
2115,Amherst College,1,MA,Other elite schools (public and private),2,21715.02,1785,48526,1936,0.9578059071729956,11690,1449,NA
1785,"Anderson University of Anderson, IN",2,IN,Selective private,2,6876.3911,2016,26850,20389,0.5678496868475992,6395,1030,NA
3418,"Anderson University of Anderson, SC",3,SC,Nonselective four-year private not-for-profit,2,4117.2671,2652,23750,15131,0.4137931034482759,6409,1010,NA
2238,Andrews University,2,MI,Selective private,2,9362.6172,1905,26262,16210,0.6036036036036037,4961,1075,NA
3541,Angelo State University,3,TX,Selective public,1,5329.147,5473,6702,9452,0.2974860335195531,6867,965,9270.166
2117,Anna Maria College,1,MA,Selective private,2,4696.1489,1143,34060,20412,0.4689922480620155,3553,NA,NA
2906,Appalachian State University,3,NC,Selective public,1,6868.4453,16025,6553,6845,0.6857142857142857,7657,1150,3780.4121
2239,Aquinas College,2,MI,Selective private,2,4975.4541,1863,27906,10730,0.5955882352941176,5972,NA,NA
3235,Arcadia University,1,PA,Selective private,2,7322.0762,2453,38160,21046,0.6050420168067226,7962,1100,NA
35,Arizona State And Northern Arizona University And University Of Arizona,4,AZ,Selective public,1,8214.5791,115912,9851.2832,9739.6846,0.57298037181575,9414.3428,1129.4187,2326.3574
1090,Arkansas State University,3,AR,Selective public,1,3949.5439,11544,7086.686,8379.9336,0.3590877776699858,6696.585,980,969.33893
1089,Arkansas Tech University,3,AR,Selective public,1,3620.1538,10482,5862,8433,0.4072700296735904,6096,1030,1616.6661
1546,Armstrong Atlantic State University,3,GA,Selective public,1,3922.0532,6377,5266,12451,0.3413014608233732,5620,1005,462.89935
1116,Art Center College Of Design,4,CA,Nonselective four-year private not-for-profit,2,18250.4,1767,37830,40082,0.6435643564356436,6826,NA,NA
1952,Asbury College,3,KY,Selective private,2,6417.7524,1547,26868,18677,0.6430868167202572,5924,1109.5,NA
3012,Ashland University,2,OH,Selective private,2,6210.8364,3639,19852,19027,0.5613207547169812,6922,1030,NA
2118,Assumption College,1,MA,Selective private,2,7322.2515,2240,36160,17214,0.7272727272727273,7852,NA,NA
12165,Atlanta Metropolitan  State College,3,GA,Nonselective four-year public,1,2222.9597,3016,3058,10686,NA,4197,NA,NA
1009,Auburn University,3,AL,Selective public,1,9716.7031,19799,10200,13191,0.6792316926770708,9429,1162.5,10927.558
8310,Auburn University Montgomery,3,AL,Selective public,1,5245.0801,4334,9080,9044,0.2705223880597015,7173,994.5,2480.251
2334,Augsburg College,2,MN,Selective private,2,8099.0962,2716,34431,16471,0.6356968215158925,6868,1152.5,NA
1633,"Augustana College of Rock Island, IL",2,IL,Highly selective private,2,8664.5967,2524,37236,16501,0.7840112201963534,7186,NA,NA
3458,"Augustana College of Sioux Falls, SD",2,SD,Selective private,2,9716.7979,1697,29214,13828,0.6643356643356644,6488,1120,NA
1634,Aurora University,2,IL,Selective private,2,4236.6108,3246,21320,13607,0.5760233918128655,7064,1005,NA
3543,Austin College,3,TX,Highly selective private,2,11745.803,1207,34840,17558,0.7177177177177178,7605,1195,NA
3478,Austin Peay State University,3,TN,Selective public,1,5018.3735,9550,7168,13508,0.3631713554987212,6879,955,401.10138
39413,Ave Maria University,3,FL,Nonselective four-year private not-for-profit,2,7448.1099,906,17940,15853,0.5912408759124089,7598,1100,NA
3702,Averett University,3,VA,Selective private,2,9617.7422,877,29150,17174,0.3277310924369749,6012.8613,929,NA
2449,Avila University,2,MO,Selective private,2,4988.7739,1401,25700,16916,0.4912280701754386,6747,920,NA
1117,Azusa Pacific University,4,CA,Selective private,2,9326.1396,6543,33096,23084.711,0.6485849056603773,8990.5371,1030,NA
2121,Babson College,1,MA,Highly selective private,2,13442.27,2106,45120,19718,0.9072847682119204,14952,1275,NA
3147,Bacone College,3,OK,Nonselective four-year private not-for-profit,2,2258.2009,965,14050,13997,0.0317460317460317,4754,825,NA
4673,Baker College,2,MI,Nonselective four-year private not-for-profit,2,17086.186,32339,8280,13314.853,0.1072961373390558,5144.4092,NA,NA
1903,Baker University,2,KS,Selective private,2,3618.5986,1897,26290,14556,0.52,5758,982.5,NA
3014,Baldwin Wallace University,2,OH,Selective private,2,7850.2476,3425,28814,14658,0.708843537414966,7418,NA,NA
1786,Ball State University,2,IN,Selective public,1,8165.1128,16300,9344,9178,0.5987937966685812,7305,1095,2296.2947
13208,Baptist Bible College,2,MO,Nonselective four-year private not-for-profit,2,3521.3333,305,9050,11271,0.3652173913043478,4021,NA,NA
2670,Baptist Bible College Of Pennsylvania,1,PA,Nonselective four-year private not-for-profit,2,3763.6721,624,20250,16122,0.5522388059701493,5764,999.5,NA
2671,Bard College,1,NY,Highly selective private,2,28332.539,2873,48240,16364,0.7387755102040816,10804,NA,NA
2708,Barnard College,1,NY,Other elite schools (public and private),2,18913.918,2498,46040,15943,0.8965517241379312,11888,1345,NA
1466,Barry University,3,FL,Selective private,2,9033.2979,4341,28160,18897,0.3728813559322034,7696,931.5,NA
2908,Barton College,3,NC,Selective private,2,5572.7764,1057,26664,19366,0.4838709677419354,5838,955,NA
2036,Bates College,1,ME,Other elite schools (public and private),2,18547.434,1791,47030,14332,0.9298642533936652,10374,NA,NA
2122,Bay Path College,1,MA,Selective private,2,5174.4043,1458,30859,18051,0.5549738219895288,7754,951.5,NA
3545,Baylor University,3,TX,Highly selective private,2,12419.549,13292,38120,26425,0.7471517824329291,8793,1230,NA
2123,Becker College,1,MA,Selective private,2,4280.4756,1902,32870,23967,0.2468354430379747,7308,1005,NA
2397,Belhaven University,3,MS,Selective private,2,3383.8442,2749,20780,20407,0.3983402489626556,4327,NA,NA
1954,Bellarmine University,3,KY,Selective private,2,7248.7183000000005,2593,36290,19381,0.6649029982363316,7580,1095,NA
3769,Bellevue College,4,WA,Nonselective four-year public,1,4023.3167,13820,3754,6345,NA,6457,NA,93.23304
9743,Bellevue University,2,NE,Selective private,2,1681.4449,6202,6450,20125,0.3942307692307692,5456,NA,NA
2910,Belmont Abbey College,3,NC,Selective private,2,4568.0361,1647,18500,21557,0.3809523809523809,4524,1005,NA
3479,Belmont University,3,TN,Selective private,2,8444.5684,5506,28660,23423,0.6795994993742178,8450,1160,NA
3835,Beloit College,2,WI,Highly selective private,2,11351.498,1306,42500,14737,0.7815384615384614,7161,NA,NA
3420,Benedict College,3,SC,Selective private,2,3301.0107,2512,18288,16993,0.2996632996632997,5444,NA,NA
10256,Benedictine College,2,KS,Selective private,2,4542.418,2113,25100,16580,0.5921787709497207,6165,1095,NA
1767,Benedictine University,2,IL,Selective private,2,4326.2119,3828,26558,16114,0.5246753246753246,7686,NA,NA
2151,Benjamin Franklin Institute Of Technology,1,MA,Nonselective four-year private not-for-profit,2,7086.0674,482,16950,14955,NA,5762,NA,NA
2911,Bennett College,3,NC,Selective private,2,7053.8628,680,17130,18523,0.4439461883408071,4938,NA,NA
3682,Bennington College,1,VT,Highly selective private,2,13026.039,619,46658,23495,0.6715686274509803,8814,NA,NA
2124,Bentley University,1,MA,Highly selective private,2,10753.32,4247,42511,19464,0.8727076591154261,12158,1240,NA
2126,Berklee College Of Music,1,MA,Nonselective four-year private not-for-profit,2,18141.832,4402,38910,41445,0.4962630792227206,9480,NA,NA
1554,Berry College,3,GA,Selective private,2,9957.9326,2141,30530,17983,0.6014897579143389,7060,1160,NA
7947,Beth Medrash Govoha Of America,1,NJ,Nonselective four-year private not-for-profit,2,654.71368,2766,18356,NA,NA,7781,NA,NA
3808,"Bethany College of Bethany, WV",3,WV,Selective private,2,4887.981,693,25736,19030,0.4780876494023905,5693,880,NA
1904,"Bethany College of Lindsborg, KS",2,KS,Selective private,2,4510.0684,665,24390,17493,0.390625,4361,905,NA
2337,Bethany Lutheran College,2,MN,Nonselective four-year private not-for-profit,2,9371.3711,579,24450,11551,0.4943181818181819,4764,NA,NA
1787,Bethel College,2,IN,Selective private,2,6375.6797,1655,25830,15035,0.6991150442477876,5506,1030,NA
3480,"Bethel University of McKenzie, TN",3,TN,Selective private,2,6135.4668,5124,10750,17998,0.30196078431372553,3935,NA,NA
9058,"Bethel University of Saint Paul, MN",2,MN,Selective private,2,8058.6621,3280,32990,17677,0.7135678391959799,7577,1165,NA
1467,Bethune Cookman University,3,FL,Selective private,2,5439.4126,3724,14410,16446,0.5505481120584653,5838,800,NA
2836,Binghamton University,1,NY,Highly selective public,1,9477.0215,12997,8620,10159,0.8076749435665914,9059,1290,3.4749458
1122,Biola University,4,CA,Selective private,2,8108.2197,4331,33322,25538,0.6818757921419518,8924,1110,NA
1012,Birmingham Southern College,3,AL,Selective private,2,9074.3535,1188,31888,15741,0.6191536748329621,7513,1120,NA
2988,Bismarck State College,2,ND,Nonselective four-year public,1,5132.145,4062,3520,4734,NA,5754,NA,2623.4299
1639,Blackburn University,2,IL,Selective private,2,6313.9009,543,19560,10116,0.4514285714285714,5861,960,NA
2597,Bloomfield College,1,NJ,Selective private,2,7222.5869,1972,26750,18549,0.3642172523961662,7807,820,NA
3315,Bloomsburg University Of Pennsylvania,1,PA,Selective public,1,6912.6968,9416,8914,14382,0.6182251340083383,8655,975,NA
3809,Bluefield State College,3,WV,Selective public,1,4634.3364,1747,5832,8005,0.2222222222222222,6170,905,2413.7095
3016,Bluffton University,2,OH,Selective private,2,6801.6304,1053,29316,17717,0.5970873786407767,5189,1020,NA
1616,Boise State University,4,ID,Selective public,1,4604.4639,19026,6641,11769,0.4122216468151217,6905,1025,2584.8752
13029,Boricua College,1,NY,Selective private,2,3144.2195,1050,10625,21345,0.9805825242718448,4250,NA,NA
2128,Boston College,1,MA,Other elite schools (public and private),2,15261.335,9698,47436,15622,0.9129864451246176,13355,1365,NA
2130,Boston University,1,MA,Highly selective private,2,22840.785,18165,46664,23783,0.8448400288669714,12360,1300,NA
2038,Bowdoin College,1,ME,Other elite schools (public and private),2,21796.42,1795,46808,4754,0.9326315789473684,10803,NA,NA
3018,Bowling Green State University,2,OH,Selective public,1,7895.1479,16918,9892.0371,13619.098,0.5409836065573771,7446.6582,1025,2434.7598
1641,Bradley University,2,IL,Selective private,2,13123.366,4825,30844,18500,0.7562557924003707,8424,1135,NA
2133,Brandeis University,1,MA,Other elite schools (public and private),2,15709.19,3614,47475,13644,0.8958630527817404,11328,1365,NA
41618,Brandman University,4,CA,Nonselective four-year private not-for-profit,2,4088.9434,3885,12200,NA,NA,8209,NA,NA
7287,Brazosport College,3,TX,Nonselective four-year public,1,4288.5991,4127,3315,2893,NA,5964,NA,833.85315
1556,Brenau University,3,GA,Selective private,2,5283.688,1700,24780,13602,0.452914798206278,6737,985,NA
2912,Brevard College,3,NC,Nonselective four-year private not-for-profit,2,7503.2368,701,26170,16688,0.4319526627218935,5054,NA,NA
1557,Brewton Parker College,3,GA,Selective private,2,2878.8984,693,14200,12385,0.1717791411042945,4805,NA,NA
1846,Briar Cliff University,2,IA,Selective private,2,4905.4185,1042,27312,16131,0.4545454545454545,5764,985,NA
3704,Bridgewater College,3,VA,Selective private,2,5016.9805,1848,30380,15471,0.5990990990990992,6211,1045,NA
2183,Bridgewater State University,1,MA,Selective public,1,4082.5894,9615,8353,14019,0.5751128304319794,8315,990,2.6021044
3670,Brigham Young University,4,UT,Selective private,2,11580.967,27765,5000,9848,0.7796664528543938,9649,1260,NA
1606,Brigham Young University - Hawaii,4,HI,Selective private,2,10795.642,2882,4940,8239,0.4702970297029703,8794,1070,NA
1625,Brigham Young University-Idaho,4,ID,Nonselective four-year private not-for-profit,2,5129.917,27692,3950,5154,0.5970961887477314,8206,1020,NA
1500,Broward College,3,FL,Nonselective four-year public,1,1991.3456,43883,2542,7697,NA,6476,NA,906.11414
3401,Brown University,1,RI,Ivy Plus,2,28680.811,6455,47434,5234,0.9451591062965472,13381,1440,NA
3536,Bryan College,3,TN,Selective private,2,3321.4187,1573,22200,10968,0.6153846153846154,4166,1040,NA
3402,Bryant University,1,RI,Selective private,2,8427.4434,3287,38574,26524,0.8197879858657244,12905,NA,NA
3237,Bryn Mawr College,1,PA,Other elite schools (public and private),2,24117.848,1328,45540,14097,0.840909090909091,9775,1320,NA
3238,Bucknell University,1,PA,Other elite schools (public and private),2,17158.783,3532,48498,19934,0.9075535512965052,10168,1305,NA
1847,Buena Vista University,2,IA,Selective private,2,7164.8823,2293,30406,15368,0.5265486725663717,6736,912.5,NA
1788,Butler University,2,IN,Selective private,2,11543.081,4051,35652,23041,0.7386018237082067,7980,1170,NA
7273,CUNY Bernard M. Baruch College,1,NY,Selective public,1,6754.6748,14082,6561,5148,NA,8651,1235,NA
2687,CUNY Brooklyn College,1,NY,Selective public,1,6696.8579,13596,6536,3923,NA,7529,1085,NA
2689,CUNY Hunter College,1,NY,Selective public,1,6699.4121,16689,6429,4698,NA,7895,1160,NA
2693,CUNY John Jay College Of Criminal Justice,1,NY,Selective public,1,6199.8784,13217,6359,3470,NA,7339,970,NA
7022,CUNY Lehman College,1,NY,Selective public,1,7139.103,9886,6408,2668,NA,7271,995,NA
10097,CUNY Medgar Evers College,1,NY,Selective public,1,6833.6748,6491,6332,7186,NA,7215,NA,NA
2690,CUNY Queens College,1,NY,Selective public,1,6069.6406,15351,6507,3538,NA,7624,1090,NA
4759,CUNY York College,1,NY,Selective public,1,5785.8081,8261,6396,4087,NA,7001,900,NA
3241,Cabrini College,1,PA,Selective private,2,4842.1592,1337,29842,19229,0.4561403508771929,7005,890,NA
3351,Cairn University,1,PA,Selective private,2,5435.8682,844,23245,17070,0.6756756756756755,5653,990,NA
2598,Caldwell College,1,NJ,Selective private,2,4436.4697,1578,30050,15115,0.5344827586206896,7944,950,NA
1125,California Baptist University,4,CA,Selective private,2,6776.4922,5797,29422,20886,0.5807770961145194,8355,970,NA
1127,California College Of The Arts,4,CA,Nonselective four-year private not-for-profit,2,13877.121,1502,41942,25131,0.6182795698924731,8347,NA,NA
1131,California Institute Of Technology,4,CA,Other elite schools (public and private),2,84188.586,977,43362,9110,0.9307359307359307,16120,1550,NA
1132,California Institute Of The Arts,4,CA,Nonselective four-year private not-for-profit,2,19195.721,995,42276,36643,0.5746268656716418,6290,NA,NA
1133,California Lutheran University,4,CA,Selective private,2,7661.8345,2888,37140,22038,0.7004716981132075,9597,1100,NA
1134,California Maritime Academy,4,CA,Selective public,1,14168.081,1045,6536,11371,0.5870967741935482,8259,NA,1248.8163
1143,California Polytechnic State University,4,CA,Selective public,1,7871.0547,18739,8918,9938,0.6972165648336728,8675,1225,5545.4248
1144,"California State Polytechnic University, Pomona",4,CA,Selective public,1,5185.8892,20952,6904,7599,0.523725834797891,9101,1070,747.54321
1150,California State University - Sacramento,4,CA,Selective public,1,4847.5874,26094,6648,6971,0.4285108188375053,8364,940,347.30789
39803,California State University Channel Islands,4,CA,Nonselective four-year public,1,7229.3672,4963,6521,10665,0.515625,8434,NA,NA
7993,"California State University, Bakersfield",4,CA,Selective public,1,4847.1299,7350,6792,6299,0.3946449359720605,8122,NA,816.68439
1146,"California State University, Chico",4,CA,Selective public,1,5274.6841,15290,7002,9956,0.5605166051660516,8370,990,1472.6968
1141,"California State University, Dominguez Hills",4,CA,Selective public,1,4221.8442,12481,6139,1592,0.2935377875136911,8202,NA,225.56219
1138,"California State University, East Bay",4,CA,Selective public,1,5516.5991,12146,6564,8800,0.3808139534883721,8804,NA,30.060921
1147,"California State University, Fresno",4,CA,Selective public,1,4759.4355,20295,6299,4281,0.4858934169278997,8027,910,3203.855
1137,"California State University, Fullerton",4,CA,Selective public,1,5044.2593,33116,6315,4449,0.5346534653465347,8521,1025,264.64792
1139,"California State University, Long Beach",4,CA,Selective public,1,5147.689,30593,6452,6048,0.6032897919690372,8671,1055,130.49457
1140,"California State University, Los Angeles",4,CA,Selective public,1,4761.478,19589,6348,3207,0.3565365025466893,8767,880,NA
32603,"California State University, Monterey Bay",4,CA,Selective public,1,6586.0098,5306,5963,5334,0.3828337874659401,7478,NA,NA
1153,"California State University, Northridge",4,CA,Selective public,1,4898.8613,33771,6549,8779,0.457516339869281,8395,915,880.79144
1142,"California State University, San Bernardino",4,CA,Selective public,1,4979.7295,16191,6550,4967,0.411231884057971,8558,890,NA
30113,"California State University, San Marcos",4,CA,Selective public,1,5693.1777,10738,7169,8427,0.4790697674418606,8357,955,720.92853
1157,"California State University, Stanislaus",4,CA,Selective public,1,5939.834,7754,6686,4711,0.5197802197802198,8072,NA,392.07294
3316,California University Of Pennsylvania,1,PA,Selective public,1,5535.062,6450,9556,14454,0.5353200883002207,9416,935,58.252586
2241,Calvin College,2,MI,Selective private,2,11755.691,3959,29635,16979,0.7272727272727273,7208,1175,NA
3150,Cameron University,3,OK,Selective public,1,4357.0029,5358,5340,7965,0.212171052631579,5919,NA,14.39879
2913,Campbell University,3,NC,Selective private,2,8065.4346,4465,27530,20803,0.4892897406989853,7536,1025,NA
1959,Campbellsville University,3,KY,Selective private,2,3862.3452,3048,22842,12153,0.4421965317919075,5692,909,NA
2681,Canisius College,1,NY,Selective private,2,7192.4438,3084,34000,13130,0.6749408983451536,7530,1075,NA
3023,Capital University,2,OH,Selective private,2,8580.1348,2788,32190,19551,0.5821371610845295,8743,1075,NA
3837,Cardinal Stritch University,2,WI,Selective private,2,3876.3923,2693,26570,19874,0.5465116279069767,6163,945,NA
2340,Carleton College,2,MN,Other elite schools (public and private),2,21752.109,2045,47736,10300,0.9214145383104124,10669,1415,NA
3303,Carlow University,1,PA,Selective private,2,4300.1875,2100,26178,14361,0.6231155778894473,6870,945,NA
3242,Carnegie Mellon University,1,PA,Other elite schools (public and private),2,27909.371,5917,49022,23362,0.8798862828713577,11055,1440,NA
2526,Carroll College,4,MT,Selective private,2,6194.1895,1431,29280,19205,0.6737804878048781,6312,1120,NA
3838,Carroll University,2,WI,Selective private,2,4813.6079,3119,28550,19648,0.5628834355828221,6653,1068,NA
3481,Carson - Newman University,3,TN,Selective private,2,5343.8677,1713,24460,11809,0.4953917050691245,5577,1025.5,NA
3839,Carthage College,2,WI,Selective private,2,8894.9736,2902,36570,27740,0.6500732064421669,7638,1080,NA
3024,Case Western Reserve University,2,OH,Other elite schools (public and private),2,27416.066,4661,43158,15222,0.8012367491166078,10272,1370,NA
2914,Catawba College,3,NC,Selective private,2,5846.5889,1298,27360,18575,0.5263157894736842,6342,NA,NA
1437,Catholic University Of America,3,DC,Selective private,2,12610.173,3713,39726,31970,0.6851851851851852,9565,1125,NA
2685,Cazenovia College,1,NY,Selective private,2,7983.7173,1077,30560,10289,0.5875,6671,NA,NA
3243,Cedar Crest College,1,PA,Selective private,2,7238.3447,1286,34504,15807,0.5990990990990991,7031,1004,NA
3025,Cedarville University,2,OH,Selective private,2,9531.8799,3238,26420,17166,0.7263157894736844,6831,1190,NA
2599,Centenary College,1,NJ,Selective private,2,4484.0005,1708,30942,15258,0.5672727272727273,6656,930,NA
2003,Centenary College Of Louisiana,3,LA,Selective private,2,9631.9063,586,32750,13694,0.59,7159,1050,NA
1850,Central College,2,IA,Selective private,2,10306.734,1386,32124,16300,0.6492890995260664,6790,1005,NA
1378,Central Connecticut State University,1,CT,Selective public,1,6440.2061,9771,8877,12522,0.5190995907230559,8513,1015,NA
2453,Central Methodist University,2,MO,Selective private,2,10164.646,1107,21830,14783,0.4402985074626866,5204.085,1050,NA
2243,Central Michigan University,2,MI,Selective public,1,6341.854,20534,11165,10107,0.5928874734607219,8603,1050.5,1536.0781
3026,Central State University,2,OH,Selective public,1,6022.0244,2036,6246,10702,0.2517730496453901,6423,800,2682.9636
3771,Central Washington University,4,WA,Selective public,1,7196.7778,10423,9017,8866,0.513531799729364,7306,975,969.25977
3772,Centralia College,4,WA,Nonselective four-year public,1,4725.9063,3453,3834,4623,NA,6062,NA,1211.6163
1961,Centre College Of Kentucky,3,KY,Highly selective private,2,14025.682,1381,37120,17161,0.8196202531645569,6951,1225,NA
2539,Chadron State College,2,NE,Selective public,1,3570.1709,2432,5737,8047,0.3325183374083129,6702,NA,2081.7559
1605,Chaminade University Of Honolulu,4,HI,Selective private,2,5733.6582,2036,20940,17200,0.384297520661157,8006,950,NA
3684,Champlain College,1,VT,Selective private,2,6247.2778,2898,32900,25184,0.5726872246696035,7305,1140,NA
1164,Chapman University,4,CA,Highly selective private,2,12508.282,6005,45393,24746,0.7609860664523044,11095,1200,NA
3419,Charleston Southern University,3,SC,Selective private,2,5021.5435,2912,22840,14462,0.3614814814814815,6087,985,NA
3244,Chatham University,1,PA,Selective private,2,6850.4985,973,33429,14028,0.5028571428571429,7183,NA,NA
3245,Chestnut Hill College,1,PA,Selective private,2,5528.1357,1517,32110,19341,0.4188034188034188,6218,965,NA
3317,Cheyney University Of Pennsylvania,1,PA,Selective public,1,8142.084,1179,9090,13125,0.2482014388489209,8952,NA,589.73529
1694,Chicago State University,2,IL,Selective public,1,9973.0654,4340,9846,10087,0.206989247311828,7512,NA,204.00578
1472,Chipola College,3,FL,Nonselective four-year public,1,3158.3164,2160,3120,3357,NA,5048,NA,4069.1816
2916,Chowan University,3,NC,Nonselective four-year private not-for-profit,2,4655.4551,1361,22900,17365,0.2439759036144578,6164,790,NA
3482,Christian Brothers University,3,TN,Selective private,2,6457.3213,1168,29190,6032,0.5667752442996743,5988,NA,NA
3706,Christopher Newport University,3,VA,Selective public,1,7283.7583,5094,11646,14675,0.6551168412570507,7705,1155,454.28076
3029,Cincinnati Christian University,2,OH,Nonselective four-year private not-for-profit,2,4683.0596,676,15266,10760,0.388888888888889,5323,967.5,NA
3423,"Citadel, The Military College Of South Carolina",3,SC,Selective public,1,7875.5186,2735,11098,11114,0.6885245901639344,8115,1090,10191.085
25154,City College,3,FL,Nonselective four-year private not-for-profit,2,9338.7256,1486,12782,24021.783,NA,4059.6162,NA,NA
2688,City College Of New York - CUNY,1,NY,Selective public,1,9341.7002,12501,6389,3537,0.476538493480608,8257,1130,6617.7793
3424,Claflin University,3,SC,Selective private,2,6960.2671,1834,15010,16896,0.4370179948586118,6217,790,NA
1170,Claremont Mckenna College,4,CA,Other elite schools (public and private),2,23853.281,1316,47395,11104,0.9253731343283582,9388,1435,NA
3318,Clarion University Of Pennsylvania,1,PA,Selective public,1,6368.7739,5199,9788,12933,0.5395458104933438,9448,930,1115.9186
1559,Clark Atlanta University,3,GA,Selective private,2,6932.4199,2629,21334,29006,0.3892554194156456,6418,850,NA
2139,Clark University,1,MA,Highly selective private,2,10793.418,2380,40730,17786,0.8094405594405595,9630,NA,NA
1852,Clarke University,2,IA,Selective private,2,6812.6221,1011,28900,17166,0.6951871657754011,6109,998,NA
2699,Clarkson University,1,NY,Selective private,2,11623.295,3110,42530,15746,0.7287390029325514,10138,1190,NA
8976,Clayton State University,3,GA,Selective public,1,3674.3638,6893,5246,10669,0.2857142857142857,6019,930,231.72144
1473,Clearwater Christian College,3,FL,Selective private,2,4761.2832,495,17080,15355,0.5365853658536586,4964,980,NA
3425,Clemson University,3,SC,Highly selective public,1,10246.718,16931,13446,7815,0.8253145817912657,9907,1245,3408.4939
3032,Cleveland State University,2,OH,Selective public,1,6140.2686,12133,9686,14876,0.3197879858657244,8624,1035,1164.8042
3451,Coastal Carolina University,3,SC,Selective public,1,6089.2676,8867,10320,12197,0.4584092289010322,7130,1000,2068.3706
1854,Coe College,2,IA,Selective private,2,11451.786,1419,37320,16803,0.6666666666666666,7662,1152.5,NA
3427,Coker College,3,SC,Selective private,2,5160.0498,1144,25536,15889,0.4321608040201005,6032,1009,NA
2039,Colby College,1,ME,Other elite schools (public and private),2,19036.5,1820,47350,4903,0.9250535331905781,11329,1330,NA
2572,Colby-Sawyer College,1,NH,Selective private,2,5867.0571,1409,38040,17367,0.5439093484419264,6825,NA,NA
2701,Colgate University,1,NY,Other elite schools (public and private),2,18798.379,2890,48175,7134,0.9086021505376344,10985,1375,NA
6771,College For Creative Studies,2,MI,Nonselective four-year private not-for-profit,2,7284.0688,1363,37092,33268,0.5583333333333333,6882,NA,NA
1471,College Of Central Florida,3,FL,Nonselective four-year public,1,2287.7319,8162,2570,7162,NA,5793,NA,NA
3428,College Of Charleston,3,SC,Selective public,1,6164.5435,10488,10981,11439,0.6448326055312955,7747,1130,2614.3594
1558,College Of Coastal Georgia,3,GA,Nonselective four-year public,1,3721.0842,2987,4360,9793,NA,5595,915,48.608265
1617,College Of Idaho,4,ID,Selective private,2,6967.4277,1095,24625,13075,0.6651785714285714,5969,1055,NA
3033,College Of Mount Saint Joseph,2,OH,Selective private,2,6124.4854,1795,26850,12226,0.5820895522388061,6401,985,NA
212,College Of Mount Saint Vincent And Manhattan College,1,NY,Selective private,2,7912.6499,5072,35247.195,18490.154,0.6642168314429319,8715.2422,1035.7048,NA
2642,College Of New Jersey,1,NJ,Other elite schools (public and private),1,8953.3701,6653,15024,8167,0.8442559753276792,9518,1215,694.21368
